description,label
A memory corruption issue was reported that may allow an attacker to compromise a device if a maliciously crafted file or message is opened or receive,ambiguous
"Bypassing intended access restrictions, it was shown that unauthorized access to sensitive data or device administration is achievable through exploitation of a configuration fla",ambiguous
"Cryptographic secrets stored in memory were found to be accessible to attackers via exploitation of a programming mistake, enabling decryption of sensitive communications",ambiguous
"Through an authentication bypass, it was demonstrated that attackers can pose as legitimate users to access private account content or perform privileged actions without proper authorization on affected systems",ambiguous
A logical vulnerability makes it possible for remote attackers to trigger unintended or unexpected behavior in a system by sending specially crafted transmissions that target a design or implementation bu,ambiguous
Security researchers uncovered an authorization bypass that allows reading private user files without permission on systems where certain settings are incorrectly specifie,ambiguous
"By leveraging an exposed backend interface, white hat hackers showed they could achieve unrestricted access to sensitive backend systems normally protected from the public interne",ambiguous
"An evaluation found that weak encryption algorithms or keys are used to protect sensitive communications or stored data, rendering them vulnerable to decryption or modification by attacker",ambiguous
It was demonstrated that an exposed debug interface can be exploited to remotely execute code or extract confidential information from affected devices if debug features are left accessible to networks.,ambiguous
Attackers were shown to gain unauthorized access to administrative functions by exploiting a cross-site request forgery (CSRF) vulnerability in a widely used web interfac,ambiguous
A bug that mishandles untrusted input may permit remote code execution or privilege escalation attacks if exploited to submit maliciously crafted special parameters to vulnerable systems,ambiguous
Security researchers uncovered a path traversal vulnerability that could allow reading sensitive files from restricted locations on file systems of affected device,ambiguous
"By abusing an XML external entity (XXE) flaw, it was demonstrated that attackers can perform port scanning of internal systems and extract sensitive documents from vulnerable device",ambiguous
A flaw in input sanitization was found that could permit cross-site scripting (XSS) attacks if exploited to inject malicious scripts into certain transmissions that are then processed by vulnerable system,ambiguous
A race condition was reported that may allow unauthorized modification of access controls or sensitive user/system files if exploited during specific timing windows on affected devices,ambiguous
"By leveraging an exposed debugging or diagnostic interface, white hats showed they could achieve remote code execution on devices left publicly accessible onlin",ambiguous
A bug in URL parsing and request handling was uncovered that could enable open redirect attacks tricking users into downloading malicious payloads if targeted links are clicked on vulnerable system,ambiguous
Security researchers demonstrated that an exposed backup or configuration file could be used to extract sensitive account credentials or configuration details from affected devices and systems if backups are left publicly accessibl,ambiguous
"An evaluation found weak permissions or access controls protecting sensitive directories may enable attackers to modify, exfiltrate or delete critical system or user files on vulnerable device",ambiguous
"By exploiting an exposed API, researchers showed they could achieve remote code execution on devices by submitting maliciously crafted requests containing payloads",ambiguous
"A flaw in session handling was reported that could allow session hijacking attacks if session tokens are predicted, enabling attackers to impersonate legitimate users on affected websites",ambiguous
A bug that mishandles untrusted input may permit command injection attacks if exploited to submit operating system commands to a vulnerable application interfac,ambiguous
Security audits uncovered a stored cross-site scripting (XSS) flaw that could be leveraged to compromise user accounts or steal sensitive data from a popular web-based syste,ambiguous
"By abusing an exposed backup or configuration file, white hats demonstrated the ability to extract private SSL keys, enabling man-in-the-middle (MITM) attacks against encrypted communications with vulnerable device",ambiguous
A flaw in access control validation was reported that could allow unauthorized access to restricted system resources or administrative interfaces on affected product,ambiguous
Researchers demonstrated that a non-validated redirect URI can enable phishing attacks if exploited to redirect users to malicious sites mimicking a vulnerable application's login interface,ambiguous
A bug that mishandles untrusted input may permit SQL injection attacks if exploited to submit specially crafted database queries to a vulnerable web applicatio,ambiguous
"By leveraging a stored cross-site scripting (XSS) flaw, attackers showed they could steal users' session cookies, enabling the hijacking of accounts on a popular websit",ambiguous
A flaw in input sanitization was found that could permit OS command injection attacks if exploited to inject operating system commands via a vulnerable application's messaging interfac,ambiguous
Security audits uncovered a flaw that could allow elevation of user privileges if exploited to craft special requests targeting the vulnerable application's privilege handling logi,ambiguous
An evaluation found weak permissions exploited to craft special requests targeting the vulnerable application's privilege handling logi,ambiguous
An evaluation found weak permissions protecting log files may enable attackers to view sensitive user communications or activities if log locations are expose,ambiguous
Researchers demonstrated that a non-validated redirect URI can enable open redirection attacks if exploited to redirect users to phishing sites mimicking a vulnerable single sign-on implementatio,ambiguous
"By exploiting a flaw in access control checks, attackers showed they could achieve unauthorized access to administrative consoles normally protected with strict authenticatio",ambiguous
A bug that mishandles untrusted input may permit arbitrary file reading if exploited to craft requests targeting vulnerable file inclusion logi,ambiguous
Security audits uncovered a flaw that could allow elevation of attacker privileges if exploited to submit maliciously crafted special environment variables to vulnerable system processes,ambiguous
"By leveraging a stored cross-site scripting (XSS) flaw, attackers demonstrated the ability to steal authentication cookies, enabling account takeovers on a popular website",ambiguous
A race condition was reported that may allow unauthorized modification of sensitive user profiles if exploited during specific timing windows of account update processe,ambiguous
Researchers demonstrated that an exposed backup or configuration file could enable decryption of sensitive communications if private keys are included in vulnerable backup files left publicly accessible,ambiguous
An evaluation found weak permissions protecting log directories may enable attackers to delete or modify log files if locations containing security logs are expose,ambiguous
"By exploiting a flaw in access control validation, attackers showed they could achieve unauthorized access to private user profiles normally hidden without authenticatio",ambiguous
A bug that mishandles untrusted input may permit arbitrary code execution if exploited to submit malicious payloads targeting vulnerable script parsing logi,ambiguous
Security audits uncovered a stored cross-site scripting (XSS) flaw that could allow compromise of administrative interfaces with administrative privileges if exploited,ambiguous
Researchers demonstrated that a non-validated redirect URI can enable account hijacking if exploited to redirect legitimate users to a phishing page mimicking the vulnerable application's login scree,ambiguous
A flaw in input sanitization was found that could permit SQL injection attacks if exploited to inject database queries via an insufficiently filtered text field,ambiguous
"By leveraging a stored cross-site scripting (XSS) flaw, attackers showed they could steal authentication tokens, enabling unauthorized access to restricted account section",ambiguous
A race condition was reported that may allow elevation of user privileges if exploited during a critical system update process windo,ambiguous
An evaluation found weak permissions protecting backup archives may enable extraction of confidential database backups if backup locations are expose,ambiguous
Security audits uncovered a flaw that could allow elevation of attacker privileges if exploited to submit malicious payloads targeting vulnerable privilege escalation logi,ambiguous
Researchers demonstrated that an exposed diagnostic or debugging interface could enable remote code execution if left accessible to public network,ambiguous
"By exploiting a flaw in access control validation, attackers showed they could achieve unauthorized access to administrative functions normally hidden without proper credentials",ambiguous
A bug that mishandles untrusted input may permit arbitrary file reading if exploited to craft requests targeting vulnerable file processing routine,ambiguous
Security audits uncovered a stored cross-site scripting (XSS) flaw that could allow compromise of user accounts if exploited to inject malicious script,ambiguous
Researchers demonstrated that a non-validated redirect URI can enable phishing of authentication credentials if exploited to redirect users to a mimic sit,ambiguous
A flaw in input sanitization was found that could permit command injection attacks if exploited to inject operating system commands via an insufficiently filtered text are,ambiguous
"By leveraging a stored cross-site scripting (XSS) flaw, attackers demonstrated the ability to steal authentication tokens, enabling unauthorized access to private account section",ambiguous
A race condition was reported that may allow elevation of attacker privileges if exploited during a critical system update installation process window,ambiguous
An evaluation found weak permissions protecting backup archives may enable extraction of confidential documents if backup locations are expose,ambiguous
Security audits uncovered a flaw that could allow elevation of privileges if exploited to submit untrusted payloads targeting vulnerable privilege handling routine,ambiguous
Researchers demonstrated that an exposed diagnostic interface could enable theft of authentication cookies if left accessible to public networks,ambiguous
"By exploiting a flaw in access control checks, attackers showed they could achieve unauthorized access to administrative functions normally hidden without authentication.",ambiguous
A bug was found that could allow attackers to bypass intended access restrictions and obtain unauthorized access to restricted system resources.,ambiguous
Security researchers demonstrated that an exposed debug interface could enable remote code execution if debug features are left accessible externally.,ambiguous
"Cryptographic secrets were found to be accessible to attackers via exploitation of a memory handling mistake, enabling decryption of sensitive communications.",ambiguous
"An evaluation uncovered weak encryption protecting backups, rendering stored data recoverable to attackers with access to backup locations.",ambiguous
A logical flaw was demonstrated that could allow remote attackers to trigger unintended behavior in systems by crafting special network requests.,ambiguous
An input validation error was shown to permit attackers to crash systems or cause unintended actions by submitting malformed inputs.,ambiguous
"Bypassing authentication, it was shown that unauthorized access to private user profiles is achievable through exploitation of a configuration oversight.",ambiguous
White hats proved an exposed backend interface could provide unrestricted access to protected backend systems normally isolated from external networks.,ambiguous
Attackers were shown to gain administrative access by exploiting a cross-site request forgery (CSRF) vulnerability in a widely used interface.,ambiguous
A bug that mishandles untrusted inputs may allow privilege escalation attacks if exploited to submit malicious parameters.,ambiguous
Security audits found weak access controls could enable unauthorized modification or deletion of important system and user files.,ambiguous
Researchers showed an exposed API could facilitate remote code execution by enabling submission of payloads as requests.,ambiguous
A session handling flaw was reported as enabling session hijacking through prediction of session tokens.,ambiguous
A command injection bug could be exploited to submit malicious operating system commands to a vulnerable application.,ambiguous
Stored XSS flaws were uncovered that could be leveraged to compromise accounts or extract sensitive data from a popular system.,ambiguous
"Private SSL keys were demonstrated as extractable through an exposed backup, enabling MITM of encrypted communications.",ambiguous
A non-validated redirect URI was proved exploitable for phishing by redirecting users to malicious mimic sites.,ambiguous
SQL injection was shown possible by crafting database queries submitted to a vulnerable web application.,ambiguous
Stored XSS was exploited to steal cookies and hijack accounts on a popular website.,ambiguous
A race condition could enable unauthorized profile modification if exploited during account updates.,ambiguous
"Backups were found containing private keys, enabling decryption of sensitive communications if exposed.",ambiguous
Weak log file permissions were reported as enabling viewing of sensitive user activities and communications.,ambiguous
An open redirection flaw could facilitate phishing when exploited to redirect to mimic sites.,ambiguous
Access without authentication to administrative consoles was achieved by exploiting a validation bug.,ambiguous
Crafted requests targeting file inclusion could enable arbitrary file reading.,ambiguous
Malicious payloads submitted to vulnerable processes could facilitate privilege escalation.,ambiguous
Stored XSS was leveraged to steal cookies and hijack accounts on a popular site.,ambiguous
A race condition was argued exploitable for privilege escalation during a critical update.,ambiguous
Weak permissions on backups could allow extraction of confidential database backups.,ambiguous
A privilege escalation flaw was exploited to submit untrusted payloads.,ambiguous
An exposed diagnostic interface enabled theft of authentication cookies.,ambiguous
Unauthorized access to administrative functions was achieved by bypassing authentication.,ambiguous
Crafted file processing requests could facilitate arbitrary file reading.,ambiguous
Stored XSS allowed compromise of user accounts through injected scripts.,ambiguous
A non-validated redirect URI enabled phishing of credentials via mimic sites.,ambiguous
Command injection was achieved by exploiting a sanitization failure.,ambiguous
Stored XSS enabled theft of authentication tokens and unauthorized access to accounts.,ambiguous
A bug bypassing intended access restrictions gave attackers unauthorized access to restricted resources.,ambiguous
An exposed debug interface allowed remote code execution if debug features were publicly accessible.,ambiguous
Cryptographic secrets stored in memory were readable after exploitation of a memory handling mistake.,ambiguous
"Backups had weak encryption, enabling data recovery from exposed backup locations.",ambiguous
A logical flaw could trigger unintended behavior by crafting special network requests.,ambiguous
Input validation errors permitted crashing systems by submitting malformed content.,ambiguous
Unauthorized access to private profiles was achieved by bypassing authentication.,ambiguous
An exposed backend interface provided unrestricted access to protected backend systems.,ambiguous
A CSRF vulnerability in a widely used interface enabled administrative access.,ambiguous
Malicious parameters submitted through an exploited validation bug facilitated privilege escalation.,ambiguous
Weak access controls permitted modification or deletion of important system and user files.,ambiguous
An exposed API allowed remote code execution by enabling crafted request payloads.,ambiguous
Session tokens could be hijacked through a session handling flaw and prediction.,ambiguous
A command injection bug enabled submission of malicious OS commands to an app.,ambiguous
Stored XSS flaws compromised accounts and extracted sensitive data from a popular system.,ambiguous
Private SSL keys extracted from exposed backups enabled MITM of encrypted communications.,ambiguous
Phishing was achieved by exploiting a non-validated redirect URI to mimic login pages.,ambiguous
Database queries submitted through a vulnerable app enabled SQL injection.,ambiguous
Stored XSS on a popular site was used to steal cookies and hijack accounts.,ambiguous
A race condition during account updates enabled unauthorized profile modification.,ambiguous
Exposed private keys in backups allowed decryption of sensitive communications.,ambiguous
Weak log file permissions enabled viewing of sensitive user activities and data.,ambiguous
An open redirect flaw facilitated phishing through redirection to mimic sites.,ambiguous
Bypassing authentication validation enabled unauthorized access to admin consoles.,ambiguous
File inclusion requests targeting exposed apps allowed arbitrary file reading.,ambiguous
Malicious payloads submitted to vulnerable processes enabled privilege escalation.,ambiguous
Stored XSS on a popular site stole cookies to hijack accounts.,ambiguous
A race condition during a critical update was exploited for privilege escalation.,ambiguous
Weak permissions on exposed backups allowed extraction of confidential databases.,ambiguous
A privilege escalation flaw exploited to submit untrusted payloads.,ambiguous
Authentication bypass granted unauthorized access to protected administrative functions.,ambiguous
File processing requests targeted by crafted inputs facilitated arbitrary file reading.,ambiguous
Stored XSS compromised user accounts by injecting malicious scripts.,ambiguous
Phishing stolen credentials via non-validated redirects to mimic login pages.,ambiguous
Command injection achieved by exploiting sanitization failure of special inputs.,ambiguous
Stored XSS on a popular site stole authentication tokens to access accounts without authorization.,ambiguous
A bug exposed private system resources to unauthorized access through a misconfiguration.,ambiguous
Debug data disclosed by a misconfigured interface enabled remote exploitation.,ambiguous
Weak key storage design allowed memory extraction of secrets and decryption of traffic.,ambiguous
"Insufficiently protected backups were plundered when exposed, yielding sensitive data.",ambiguous
Malformed requests triggered unintended actions by hitting logic flaws in a popular system.,ambiguous
Erroneous input rules let denial of service attacks disrupt services.,ambiguous
Misconfigured permissions granted profile viewing without proper credentials.,ambiguous
Design flaws in a public API enabled remote takeover of backend servers.,ambiguous
Website vulnerabilities like CSRF let attackers hijack admin panels.,ambiguous
Special inputs abused to escalate from user to root on compromised machines.,ambiguous
Weak access controls on important files facilitated modification without authorization.,ambiguous
Designated interfaces unintentionally exposed could be used to remotely control devices.,ambiguous
Predictable session IDs allowed session swapping once intercepted.,ambiguous
Injection bugs like command injection added attackers to the botnet.,ambiguous
Stored script flaws on major sites led to phishing and fraud.,ambiguous
Private keys leaked from misconfigured backups enabled man-in-the-middle attacks.,ambiguous
Non-verified links were leveraged to hijack user accounts via phishing.,ambiguous
Injected database queries exploited to steal data from a vulnerable web app.,ambiguous
Session stealing XSS worms spread quickly across a large social network.,ambiguous
Race windows in user updates were targeted for privilege escalation.,ambiguous
Backups with weak file permissions yielded internal documents.,ambiguous
Flaws that escalated process privileges were exploited in attacks.,ambiguous
Exposed debugging allowed remote command execution and cookie grabbing.,ambiguous
Bypassing authentication controls granted unauthorized access.,ambiguous
File inclusion bugs enabled reading of sensitive configuration files.,ambiguous
Stored XSS on a major site captured private user communications.,ambiguous
Link manipulation phished credentials through an open redirect flaw.,ambiguous
Inadequate sanitization enabled dangerous command execution.,ambiguous
Stored XSS worms captured authentication data and spread.,ambiguous
A race condition in software updating was exploited to escalate privileges.,ambiguous
"Backups with weak encryption were plundered, exposing sensitive databases.",ambiguous
Vulnerabilities that increased process privileges were exploited in attacks.,ambiguous
Misconfigured debugging interfaces exposed private data and allowed remote access.,ambiguous
Authentication bypass provided unauthorized access to restricted functions.,ambiguous
File handling errors enabled reading of sensitive documents.,ambiguous
Persistent XSS captured personal user data on an important site.,ambiguous
Link manipulation hijacked user accounts through phishing.,ambiguous
Sanitization failures permitted execution of malicious system commands.,ambiguous
Stored XSS spread private messages and credentials across major sites.,ambiguous
A race window in a patch process was exploited to escalate attacker access.,ambiguous
Weak encryption of backups exposed confidential organizational records.,ambiguous
Escalation bugs were leveraged to increase privileges during intrusions.,ambiguous
Misconfigured debugging enabled theft of cookies and remote command execution.,ambiguous
Authentication flaws granted access meant to be restricted.,ambiguous
File processing mistakes disclosed sensitive configuration files.,ambiguous
Persistent cross-site scripting stole personal user communications.,ambiguous
URL manipulation hijacked accounts through phishing of a login page.,ambiguous
Input filtering issues enabled execution of malicious operating system commands.,ambiguous
Worms using stored cross-site scripting spread private information across major websites.,ambiguous
A race condition in a patching routine was exploited to escalate privileges.,ambiguous
Insecure backups exposed confidential documents and databases.,ambiguous
Privilege escalation vulnerabilities were exploited to increase access in attacks.,ambiguous
Debugging settings disclosed private data and enabled remote access.,ambiguous
Authentication bugs exposed restricted areas to unauthorized access.,ambiguous
File handling errors permitted reading of sensitive configuration files.,ambiguous
Stored XSS captured personal communications on an important website.,ambiguous
URL manipulation phished credentials through an open redirect flaw.,ambiguous
Input sanitization failures enabled execution of malicious OS commands.,ambiguous
Stored XSS worms captured and spread private messages across major sites.,ambiguous
A race condition in an update process was exploited to escalate privileges.,ambiguous
Weakly encrypted backups yielded internal documents and databases.,ambiguous
Privilege escalation flaws increased access rights during intrusions.,ambiguous
Misconfigured debugging settings exposed private information and remote command execution abilities.,ambiguous
An authentication bypass provided access to restricted account sections.,ambiguous
File processing errors disclosed sensitive configuration files to attackers.,ambiguous
Stored scripts stole personal user profile data from a popular website.,ambiguous
URL manipulation hijacked accounts through phishing of the login page.,ambiguous
Input sanitization failures enabled execution of malicious system commands.,ambiguous
Cross-site scripting worms captured and distributed private messages across major sites.,ambiguous
A race condition in a software update was exploited to escalate privileges on devices.,ambiguous
Insecurely encrypted backups yielded internal documents and databases when exposed.,ambiguous
Privilege escalation vulnerabilities increased access rights during security breaches.,ambiguous
Misconfigured debugging settings permitted theft of sensitive information and remote command execution abilities.,ambiguous
Authentication issues exposed protected system areas to unauthorized access.,ambiguous
File handling mistakes disclosed confidential configuration files to attackers.,ambiguous
Stored scripts stole personal user profile information from an important website.,ambiguous
URL manipulation hijacked user accounts through phishing of the login webpage.,ambiguous
Input sanitization failures enabled execution of malicious operating system commands.,ambiguous
Cross-site scripting worms captured and distributed private user communications across major websites.,ambiguous
A race condition in a patching process was exploited to escalate privileges on systems.,ambiguous
Weakly encrypted backups yielded internal documents and databases when left unprotected.,ambiguous
Privilege escalation flaws increased access rights during intrusions into systems.,ambiguous
Misconfigured debugging settings allowed theft of sensitive data and remote command abilities.,ambiguous
File processing errors disclosed confidential configuration files to attackers.,ambiguous
Stored scripts stole personal user profile data from an important website.,ambiguous
URL manipulation hijacked user accounts through phishing the login webpage.,ambiguous
Cross-site scripting worms captured and distributed private user messages across major websites.,ambiguous
Privilege escalation vulnerabilities increased access rights during intrusions into systems.,ambiguous
Misconfigured debugging settings allowed theft of sensitive information and remote access abilities.,ambiguous
File handling errors disclosed confidential configuration files to attackers.,ambiguous
Stored scripts stole personal user profile data from a widely used website.,ambiguous
URL manipulation hijacked accounts through phishing of the login webpage.,ambiguous
A race condition in a patching process was exploited to escalate privileges on devices.,ambiguous
Misconfigured debugging settings allowed theft of sensitive information and remote access.,ambiguous
Authentication bugs exposed protected system areas to unauthorized access.,ambiguous
URL manipulation hijacked accounts through phishing the login webpage.,ambiguous
A race condition in a software update process was exploited to escalate privileges on devices.,ambiguous
File handling errors disclosed confidential configuration files.,ambiguous
Misconfigured debugging settings permitted theft of sensitive data and remote access abilities.,ambiguous
File processing errors disclosed configuration files to attackers.,ambiguous
Cross-site scripting worms captured and distributed private communications across major websites.,ambiguous
Authentication issues exposed protected areas to unauthorized access.,ambiguous
File handling mistakes disclosed configuration files to attackers.,ambiguous
Stored scripts stole user profile information from a widely used website.,ambiguous
Input sanitization failures enabled execution of malicious commands.,ambiguous
Cross-site scripting worms captured and distributed private messages across major websites.,ambiguous
A race condition in updating was exploited to escalate privileges on devices.,ambiguous
Insecurely encrypted backups yielded data when exposed.,ambiguous
Privilege escalation vulnerabilities increased access rights during intrusions.,ambiguous
Misconfigured debugging settings allowed theft of information and remote access.,ambiguous
Authentication bugs exposed protected areas to unauthorized access.,ambiguous
File processing errors disclosed configuration files.,ambiguous
Stored scripts stole user profile data from an important website.,ambiguous
URL manipulation hijacked accounts through phishing the login page.,ambiguous
Cross-site scripting worms captured and distributed private communications.,ambiguous
A race condition in patching was exploited to escalate privileges on devices.,ambiguous
Weakly encrypted backups yielded data when exposed.,ambiguous
Debugging settings allowed theft of information and remote access abilities.,ambiguous
Cross-site scripting worms captured and distributed private messages.,ambiguous
A race condition in updating was exploited to escalate privileges.,ambiguous
"Weak encryption algorithms or key lengths are used, allowing decrypting intercepted communications.",ambiguous
"Error messages provide too much detail about internal operations, aiding exploitation.",ambiguous
Credentials are transmitted over the network in cleartext via unencrypted protocols.,ambiguous
Backup files containing sensitive data are stored without access restrictions or encryption.,ambiguous
A flaw in access control for application programming interfaces allows unauthorized access.,ambiguous
A race condition during file uploads/downloads allows overwriting arbitrary files.,ambiguous
"Debug parameters are exposed, allowing public enabling of debugging features.",ambiguous
SSL/TLS certificates or cryptographic secrets are hardcoded without protection.,ambiguous
"A flaw in input sanitization allows SQL, OS, or command injection.",ambiguous
Default or easily guessed credentials still enable administrative interfaces.,ambiguous
"Session tokens are predictable, allowing hijacking user sessions.",ambiguous
A bug in authorization checking bypasses intended access restrictions.,ambiguous
Cross-site scripting flaws allow injecting malicious scripts into the application.,ambiguous
"Backups, logs, or error responses leak sensitive information like credentials.",ambiguous
Incorrect file/directory permissions allow accessing restricted system files.,ambiguous
A flaw in deserialization allows executing arbitrary code during reconstruction.,ambiguous
A bug in password reset functionality bypasses authentication.,ambiguous
Cryptographic secrets are exposed in public version control repositories.,ambiguous
A flaw in rate limiting allows denial of service attacks on application resources.,ambiguous
"Certificate validation is improperly implemented, allowing man-in-the-middle attacks.",ambiguous
"The software fails to properly sanitize user-supplied input before using it to construct SQL queries, allowing SQL injection attacks.",ambiguous
A race condition exists in the file upload functionality that could allow attackers to overwrite arbitrary files with attacker-controlled data.,ambiguous
"Credentials are transmitted over HTTP without encryption, allowing network sniffing tools to intercept usernames and passwords.",ambiguous
"Session tokens are predictable, allowing attackers to guess valid session IDs and hijack user sessions.",ambiguous
"Cross-site scripting vulnerabilities exist in the forum software, allowing attackers to inject malicious scripts into forum posts and private messages.",ambiguous
"Backup files containing sensitive data are left accessible in a publicly accessible directory, leaking passwords and private keys.",ambiguous
"The software fails to verify SSL certificates when making outbound API requests, allowing man-in-the-middle attackers to eavesdrop on requests.",ambiguous
"Debug parameters are directly exposed to end users, allowing them to enable debugging features unintended for public use.",ambiguous
"Cryptographic secrets are hardcoded in source code files, exposing private keys and certificates to attackers with access to source code repositories.",ambiguous
Directory traversal vulnerabilities allow attackers to read arbitrary files accessible to the web server process.,ambiguous
A flaw in the password reset flow allows attackers to reset any user's password without knowing the current password.,ambiguous
"The software fails to properly restrict access to administrative interfaces, allowing unauthenticated users to access privileged functionality.",ambiguous
"Credentials and other secrets are logged in plaintext to log files, leaking sensitive data.",ambiguous
A flaw in the deserialization of untrusted data allows attackers to execute arbitrary code during object reconstruction.,ambiguous
"The software fails to properly validate SSL certificates for internal service communication, allowing man-in-the-middle of internal requests.",ambiguous
A flaw in the rate limiting logic allows for denial of service attacks through excessive resource consumption.,ambiguous
"Backup files are stored in a publicly accessible location without access controls, leaking sensitive data.",ambiguous
"User input is not sanitized before being used in system calls, allowing command injection attacks.",ambiguous
A flaw in authorization checking allows bypassing access controls to restricted areas.,ambiguous
Error messages leak sensitive information about internal system configuration or data.,ambiguous
Stored cross-site scripting (XSS) vulnerabilities in the database allow injecting malicious scripts that will be run in other users' browsers.,ambiguous
"Credentials are transmitted over the network in cleartext, allowing network sniffing tools to intercept usernames and passwords.",ambiguous
"Cryptographic secrets are hardcoded in source code files, exposing private keys and certificates.",ambiguous
Directory traversal vulnerabilities allow reading arbitrary files on the server that should not be publicly accessible.,ambiguous
A flaw in access control for application programming interfaces (APIs) allows unauthorized access to privileged functionality.,ambiguous
Backup files containing sensitive data are left accessible in publicly accessible storage without access restrictions.,ambiguous
"User-supplied data is not sanitized before being used in system calls, allowing command injection attacks.",ambiguous
"Error messages and responses provide too much detail about the internal system configuration, aiding exploitation.",ambiguous
"Credentials and other secrets are logged in plaintext to log files or error responses, leaking sensitive data.",ambiguous
A flaw in deserialization of untrusted data allows executing arbitrary code during object reconstruction.,ambiguous
A race condition during file uploads or downloads allows overwriting arbitrary files with attacker-controlled data.,ambiguous
"Debug parameters are exposed, allowing enabling of debugging features unintended for public use.",ambiguous
"SSL/TLS certificates are not validated properly, allowing man-in-the-middle of encrypted connections.",ambiguous
Incorrect access control configuration allows unauthorized access to restricted system functionality.,ambiguous
A flaw in password reset functionality allows resetting any user's password without knowing the current password.,ambiguous
"Session tokens are predictable, allowing guessing valid tokens and hijacking user sessions.",ambiguous
A flaw in rate limiting or input validation allows denial of service attacks.,ambiguous
Backups or log files containing sensitive data are left accessible without access restrictions.,ambiguous
Cross-site scripting flaws in the application allow injecting malicious scripts into the site.,ambiguous
A bug in authorization checking allows bypassing intended access restrictions,ambiguous
The system can be crashed by malicious UDP packets to the syslog port.,ambiguous
"Attackers can crash the device, provided they can get to an interactive prompt (such as a login).",ambiguous
Some classic devices have a vulnerability in the PPP CHAP authentication to establish unauthorized PPP connections.,ambiguous
"In the product, with the tacacs-ds or tacacs keyword, an extended IP access control list could bypass filtering.",ambiguous
The established keyword in some softwares allowed an attacker to bypass filtering.,ambiguous
Denial of service in web server allows attackers to reboot the the device using a long URL.,ambiguous
man and catman contain vulnerabilities that allow overwriting arbitrary files.,ambiguous
the system allows remote attackers to perform a denial of service by forcing the supervisor module to reload.,ambiguous
An application-critical registry key has inappropriate permissions.,ambiguous
"The product allows a remote attacker to relay email (i.e. spam) using encapsulated SMTP addresses, even if the anti-relaying features are enabled.",ambiguous
A remote attacker can disable the virus warning mechanism in the software.,ambiguous
The application does not warn a user when a macro is present in a Symbolic Link (SYLK) format file.,ambiguous
Modifications to ACLs (Access Control Lists) in the application do not take effect until the directory store cache is refreshed.,ambiguous
"The product does not properly handle (1) malformed NNTP data, or (2) malformed SMTP data, which allows remote attackers to cause a denial of service (application error).",ambiguous
the software allow remote attackers to inject 802.1q frames into another VLAN by forging the VLAN identifier in the trunking tag.,ambiguous
"The protocol does not use authentication, which allows remote attackers to redirect HTTP traffic to arbitrary hosts via packets to UDP port 2048.",ambiguous
"The system does not properly initialize the disk space used by its application files and effectively inserts data from previously deleted files into the application file, which could allow attackers to obtain sensitive information.",ambiguous
"The system does not properly handle extended IP access lists when the IP route cache is enabled and the established keyword is set, which could allow attackers to bypass filters.",ambiguous
"Buffer overflow in the software allows remote attackers to execute arbitrary code as root via a long string beginning with NLPS:002:002: to the listen (aka System V listener) port, TCP port 2766.",ambiguous
The system allows a user to gain access to the enable mode without a password.,ambiguous
"The product allows remote attackers to cause a denial of service by sending the ENVIRON option to the Telnet daemon before it is ready to accept it, which causes the system to reboot.",ambiguous
"The system allows attackers with access to the login prompt to obtain portions of the command history of previous users, which may allow the attacker to access sensitive data.",ambiguous
The product allows an attacker to execute arbitrary commands by specifying a malicious .dll using the Register.ID function.,ambiguous
Buffer overflow in the HTML interpreter allows an attacker to execute arbitrary commands via a long embedded object tag,ambiguous
"When the document is launched, the directory of that document is first used to locate DLL's such as riched20.dll and msi.dll, which could allow an attacker to execute arbitrary commands by inserting a Trojan Horse DLL into the same directory as the document.",ambiguous
The HTTP server allows local users to cause a denial of service (crash and reload) via a URL containing a ?/ string.,ambiguous
"The software does not properly handle a MIME header with a blank charset specified, which allows remote attackers to cause a denial of service via a charset= command, aka the Malformed MIME Header vulnerability.",ambiguous
"The installation of the applicaton creates a user account with a known password, which could allow attackers to gain privileges, aka the Exchange User Account vulnerability.",ambiguous
Memory leak in the software allows remote attackers to cause a denial of service via a series of failed telnet authentication attempts.,ambiguous
"the system allow remote attackers to cause a denial of service by connecting to the SSH service with a non-SSH client, which generates a protocol mismatch error.",ambiguous
The vulnerability allow remote attackers to cause a denial of service (memory allocation error) by repeatedly sending a series of specially formatted URL's.,ambiguous
Buffer overflow in the commnunication protocol allows remote attackers to execute arbitrary commands via a long registration request (URL) to fp30reg.dll.,ambiguous
"The software will forward an 802.1x frame on a Spanning Tree Protocol (STP) blocked port, which causes a network storm and a denial of service.",ambiguous
"Insecure default configurations in the product's web server expose unnecessary services and functionalities, increasing the attack surface and potential vulnerabilities.",ambiguous
Inadequate protection against HTTP smuggling attacks within the product's web server enables attackers to bypass security controls and potentially carry out request smuggling or cache poisoning.,ambiguous
Kernel Privilege Escalation Vulnerability,ambiguous
SQL Injection Database Compromise Vulnerability,ambiguous
Cross-Site Scripting (XSS) Web Application Vulnerability,ambiguous
Buffer Overflow Remote Code Execution Vulnerability,ambiguous
Denial of Service (DoS) Network Resource Exhaustion Vulnerability,ambiguous
LDAP Injection Authentication Bypass Vulnerability,ambiguous
XML External Entity (XXE) Attack Data Disclosure Vulnerability,ambiguous
Cross-Site Request Forgery (CSRF) Session Hijacking Vulnerability,ambiguous
