Description,Label
"C10S0R (-e) PLC is a product in the programmable logic controller (PLC) series of Xiamen Haiwei Technology Co., Ltd. Haiwell C10S0R (-e) PLC has remote control loopholes. Attackers can use unauthorized loopholes to construct specific network data packets and use the loopholes to control PLC start and stop. PLC turn stop",esv
"The DNR-322L and DNR-326 network video memory is a stand-alone storage device that supports M-JPEG, MPEG4 or H.264 encoding formats. D-Link DNR-322L and DNR-326 are NAS network storage products of D-Link Corporation. D-Link DNR-322L and DNR-326 have authentication bypass loopholes, information disclosure loopholes, arbitrary firmware upload loopholes, and denial of service loopholes. Attackers can use these vulnerabilities to perform unauthorized operations, upload arbitrary firmware, cause denial of service, or disclose sensitive information. D-Link DNR-322L and DNR-326 are prone to an authentication-bypass vulnerability, multiple information-disclosure vulnerabilities, an arbitrary firmware-upload vulnerability, and a denial-of-service vulnerability. This may aid in further attacks",esv
"The TP-Link TD-8817 is an ADSL router device. TP-Link TD-8817 has a cross-site request forgery vulnerability that allows an attacker to build a malicious URI, entice a user to resolve, and perform arbitrary operations in the target user context, such as changing the administrator password. TP-LINK TD-8817 is an ADSL2 + Ethernet / USB demodulator router. A cross-site request forgery vulnerability exists in TP-LINK TD-8817 Router. An attacker could use this vulnerability to perform certain management operations and gain unauthorized access to the affected device",esv
"Schneider Electric Modicon M340 is a medium-sized PLC of Schneider Electric, which is widely used in the field of industrial control in China. Schneider Electric Modicon M340 PLC has an unauthorized access vulnerability. An attacker can exploit the vulnerability without having to log in to an account, and delete a user's password by constructing a special link",esv
HP LaserJet Printers is a printer product developed by Hewlett-Packard (HP). An authentication bypass vulnerability exists in HP LaserJet Printers. An attacker could use this vulnerability to bypass security restrictions and obtain sensitive information,esv
"NA300 PLC is a medium-sized programmable controller. NA300 PLC has an unauthorized operation vulnerability. Attackers can use the vulnerability to remotely tamper with the system's inputs and outputs, variable values, etc",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS 225FD Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"MOBOTIX M24 is a camera of MOBOTIX. MOBOTIX M24 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
TP-LINK TL-WR741N is a wireless router. TP-LINK TL-WR741N has an information disclosure vulnerability. Attackers can use the vulnerability to obtain sensitive information.,esv
"SIMATIC S7-PLCSM is a PLC simulation software developed by Siemens. SIMATIC S7-PLCSM has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service.",esv
"The D-Link DSL-2750B is an ADSL router. The D-Link DSL-2750B has a cross-site request forgery vulnerability that allows remote attackers to build malicious URIs, entice users to resolve, and perform malicious actions in the target user context. D-Link DSL-2750B is a Model router product of D-Link. A cross-site request forgery vulnerability exists in D-Link DSL-2750B running EU_2.02 firmware. An attacker could use this vulnerability to perform unauthorized operations. D-Link DSL-2750B is prone to a cross-site request-forgery vulnerability. This may lead to further attacks. D-Link DSL-2750B running firmware version EU_2.02 is vulnerable; other versions may also be affected",esv
"S7-200 SMART is a small PLC developed by Siemens, with friendly interface and more user-friendly software operation. The SIEMENS S7-200 SIMATIC PLC has a remote control vulnerability. An attacker can use the vulnerability to remotely control the PLC",esv
PM Designer is a programmable logic controller. FATEK PM Designer has a memory corruption vulnerability in handling MID audio. Attackers can crash programs by constructing malformed files.,esv
"D-Link DIR-628 router is prone to a security-bypass weakness. Successful exploits will allow an attacker to authenticate without providing the right code for CAPTCHA. This may lead to other attacks. Note that to authenticate, a user is required to provide a valid MD5 hash of the password.",esv
"Siemens SIMATIC S7 series PLC Used in various industrial fields, including energy, water conservancy, oil, natural gas, chemical, building automation, and manufacturing. S7-1200 Trigger CPU functions During firmware update to V2.0.3 It is possible to replay the communication process between the engineering software and the controller through an open source tool later. This results in that the engineering software can issue commands to the controller at a later time (for example, setting the control) regardless of whether the controller has a password configuration. Device stopped working)",esv
"Dlink DIR-600L has a cross-site request forgery vulnerability that allows remote attackers to build malicious URIs, entice users to resolve, and perform malicious actions in the target user context. D-Link DIR-600L is a cloud router product of D-Link. A cross-site request forgery vulnerability exists in D-Link DIR-600L. A remote attacker could use this vulnerability to perform unauthorized operations. Vulnerabilities in D-Link DIR-600L version 5.10, other versions may also be affected. This may lead to further attacks",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS P5534 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Hollysys Group is a professional automation company integrating R & D, production, sales and technical services. Hollysys LE5109L PLC has an arbitrary program removal vulnerability. An attacker can construct a specific network data packet by unauthorized use. The vulnerability can cause the program in the PLC controller to be maliciously removed",esv
TP-Link TL-R488GPM-AC is a router. TP-Link TL-R488GPM-AC has a denial of service vulnerability. Attackers can use the loopholes to send carefully constructed data packets (pointing to a specific destination address) to cause the target router and its upper carrier's router to cause a denial of service.,esv
D-Link Dir-859 is a wireless router. The D-Link Dir-859 management system has a command execution vulnerability that can be used by an attacker to execute arbitrary code.,esv
The XM-JPE13-2R 960P is a high-definition night vision wireless intelligent surveillance camera. Xiongmai XM-JPR13-R (OL) is a 960P fisheye panoramic intelligent PTZ surveillance camera. The XM-JPE13-2R 960P and the XM-JPR13-R (OL) have information disclosure vulnerabilities. Attackers can use the vulnerability's built-in account to remotely view videos and modify camera configurations.,esv
"D-Link Airspot DSA-3100 Gateway is a gateway device developed by DLINK. The D-Link Airspot DSA-3100 Gateway contains a web interface that does not adequately filter the URI data submitted by the user. Remote attackers can use the vulnerability to conduct cross-site scripting attacks and obtain sensitive information. The problem is that the 'login_error.shtml' script lacks filtering of the web parameters submitted by the user, submits malicious script code as parameter data, and induces the user to access, and can obtain sensitive information",esv
"Axis is an IT company that specializes in providing network video solutions. Axis M1034-W Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
D-Link DIR-823G is a wireless router. D-Link DIR-823G has a command injection vulnerability. An attacker could use the vulnerability to execute arbitrary code.,esv
"Axis is an IT company that specializes in providing network video solutions. AXIS 209MFD Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"RICOH Aficio MP 171 is a printer of Ricoh (China) Investment Co., Ltd. Ricoh (China) Investment Co., Ltd. RICOH Aficio MP171 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"ISPSoft is a new generation of Delta PLC programming software. Delta ISPSoft has a memory corruption vulnerability when processing isp project files. An attacker can trick a user who installs ISPSoft to open a malicious isp file, thereby triggering a vulnerability and causing the program to deny service.",esv
Siemens 1200 PLC is a modular universal controller for the manufacturing industry from Siemens. Siemens 1200 PLC has a denial of service vulnerability that could be exploited by an attacker to cause a denial of service,esv
TP-LINK TL-WR703N is a mini wireless router of China TP-Link. The TP-LINK TL-WR703N router has a denial-of-service vulnerability. An attacker does not need to pass user login authentication and can send a special data packet to the router's WAN port IP address to cause an HTTP service denial response.,esv
"Taiwan Yonghong Motor focuses on the high-function small and medium-sized PLC market. There is a memory corruption vulnerability in the FAT300 FD300 fpj project file. An attacker can trick the user into opening a malicious fpj file, execute malicious code, and finally gain control of the user system or crash the program",esv
"P5624-E Network Camera is a network camera. Axis P5624-E Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"GX Works2 is a PLC programming software. GX Works2 has a denial of service vulnerability. The attacker sends a constructed malicious data packet to cause illegal memory access to cause a denial of service, or may execute arbitrary code.",esv
Pelco Sarix Pro is a video surveillance device from Schneider Electric. Schneider Pelco Sarix Pro camera snap.cgi has an unauthorized access vulnerability. The vulnerability stems from the failure to verify the permissions of the snap.cgi interface. Attackers can use the vulnerability to cause unauthorized access and view real-time monitoring screenshot information.,esv
"D-Link DIR-890L is a wireless cloud router. A buffer overflow vulnerability exists in the HTTP_HNAP_AUTH field in the D-Link http header. Because the variable src in hnap's processing function is taken from strstr's division of the HTTP_HNAP_AUTH field, the length of the source string is unlimited when copying, v17; // [sp + 3CCh] [bp-30h] @ 9, so as long as 0x30 Bytes can overflow.",esv
"This vulnerability allows remote attackers to execute arbitrary code on vulnerable installations of ABB MicroSCADA Wserver. Authentication is not required to exploit this vulnerability.The specific flaw exists within the wserver.exe component which listens on TCP port 12221. This component user-supplied data directly to a CreateProcessA call. By supplying a UNC path to a controlled binary a remote attacker can execute arbitrary code under the context of the vulnerable process. ABB MicroSCADA wserver.exe The \""CreateProcessA()\"" function fails to properly filter the input submitted by the user to the parameter, allowing the remote attacker to exploit the vulnerability to send a specially crafted request to the TCP port 12221 to trigger a stack-based buffer overflow, which can crash the application or Execute arbitrary code in the SYSTEM context. ABB MicroSCADA is a set of substation monitoring software developed by ABB in Switzerland for power transmission and distribution systems. The software includes a human-machine interface (MMI) and flexible application engineering tools, and provides functions such as monitoring, event alarms, and trend graph statistics. There is a code execution vulnerability in ABB MicroSCADA that originates from a program that does not properly filter input submitted by users",esv
"TP-LINK Technology Co., Ltd. (""TP-LINK"" for short) is the world's leading supplier of network communication equipment. Universal Technology Co., Ltd. TL-XDR3250 has a denial of service vulnerability, which can be exploited by attackers to cause a denial of service.",esv
"The LED smart bulb is a new technology light source, which has the advantages of beauty, fashion, energy saving, environmental protection and safety. It can be controlled by smart devices. The LED smart bulb of Foshan Electric Lighting Co., Ltd. has a Bluetooth Low Energy (BLE) connection vulnerability. The attacker sends an abnormal CONNECT_REQ connection request message to the FSL smart bulb BLE Bluetooth, which causes the smart bulb Bluetooth protocol stack to crash, and the power is turned off to recover. .",esv
"Omron Group is a manufacturer of automation control and electronic equipment. Omron Automation (China) Co., Ltd. CJ2M-CPU11 has industrial control equipment vulnerabilities. Attackers can use vulnerabilities to stop control functions and cause production interruptions.",esv
"HP Officejet 6700 Premium e-All-in-One is an all-in-one printer from HP Trading (Shanghai) Co., Ltd. The HP Officejet 6700 Premium e-All-in-One has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"The programmable controller (PLC) is developed on the basis of relay control and computer control, and gradually developed into a new microprocessor-based, integrated computer technology, automatic control technology and communication technology. Industrial automatic control device. Medium-sized PLC S7-300 and large-scale PLC The S7-400 is a Siemens product that can be used to form MPI, PROFIBUS and Industrial Ethernet. There is a remote control vulnerability in the Siemens 300/400 series PLC. The attacker can use the Siemens PLC to perform TCP communication through port 102. This script can remotely control the start and stop of the PLC by sending a specific message to port 102 of the PLC. The SiemensS7300/400PLC is a modular universal controller for the manufacturing industry from Siemens. The SiemensS7300/400PLC has permission to bypass the shutdown vulnerability. If the recovery requires manual restart of the PLC, no permission problems are encountered during the process",esv
The TRENDnet TE100-P1U is a print server that converts any standalone USB network printer into a shared network printer. There are multiple authentication bypass vulnerabilities in the TRENDnet TE100-P1U firmware. An attacker could exploit these vulnerabilities to bypass the authentication mechanism and perform unauthorized operations. This may aid in further attacks. TRENDnet TE100-P1U firmware version 4.11 is affected; other versions may also be vulnerable,esv
"The Cisco 7920 Wireless IP Phone is a VOIP-enabled phone system. The Cisco 7920 Wireless IP Phone allows remote debugging of connections, and remote attackers can exploit the vulnerability to obtain debugging information for the device or cause a denial of service attack. The Cisco 7920 Wireless IP Phone listens on UDP port 17185 for remote VxWorks debugging. The port allows remote users to collect debugging information or perform denial of service attacks",esv
"TP-Link is a well-known supplier of network and communication equipment. Multiple TP-LINK routers have request forgery, cross-site scripting, and HTML injection vulnerabilities due to insufficient filtering of user-supplied input. An attacker could exploit this vulnerability to perform certain unauthorized actions, execute arbitrary scripts or HTML code, or steal cookie-based authentication certificates in the affected site's uninformed user's browser. Other attacks are also possible",esv
D-Link WBR-2310 is a wireless router device. D-Link WBR-2310 Web Server incorrectly filters specially constructed GET requests. Remote attackers can use the vulnerability to perform denial of service attacks on service programs. D-Link WBR-2310 is prone to a remote buffer-overflow vulnerability because it fails to bounds-check user-supplied input before copying it into an insufficiently sized memory buffer. This issue occurs in the device's webserver. D-Link WBR-2310 firmware version 1.04 is vulnerable; other versions may also be affected,esv
"HP Color LaserJet Pro M252 is a color laser printer manufactured by HP Trading (Shanghai) Co., Ltd. The HP Color LaserJet Pro M252 series has a command execution vulnerability that could allow an attacker to execute remote commands.",esv
"SCX-8025 is a multi-function printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. SCX-8025 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
The TP-LINK TL-WR740N is a wireless router device. The TP-LINK TL-WR740N device has an unspecified error when processing the request. The attacker can send a large number of packets to make the WebConsole and UPnP services unstable. Caused a denial of service attack.,esv
"D-Link DIR-652 is a router product of D-Link. Many D-Link routers have the following security vulnerabilities: 1. Password leakage vulnerability 2. Cross-site scripting vulnerability 3. Information disclosure vulnerability. Attackers can use these vulnerabilities to execute HTML and arbitrary script code on the user's browser in the context of the affected device, steal cookie-based authentication, or gain access to sensitive information. The following models are affected: D-Link DIR-652, DIR-835, DIR-855L, DGL-5500, DHP-1565. Other attacks are also possible. The following five D-Link model routers suffer from several vulnerabilities including Clear Text Storage of Passwords, Cross Site Scripting and Sensitive Information Disclosure. DIR-652 D-Link Wireless N Gigabit Home Router DIR-835 D-Link Network DIR-835L Wireless N 750M Dual-band 802.11n 4Port Gigabit Router DIR-855L - D-Link Wireless N900 Dual Band Gigabit Router DGL-5500 D-Link AC1300 Gaming Router DHP-1565 D-Link Wireless N PowerLine Gigabit Router Affected firmware - FW 1.02b18/1.12b02 or older Access - Remote Complexity - Low Authentication - None Impact - Full loss of confidentiality ------------------------------------------------------------------------------------------------------------- Clear Text Password - CWE - CWE-316: Cleartext Storage of Sensitive Information Authentication can be bypassed to gain access to the file tools_admin.asp, which stores the devices admin password in plain text, by adding a ""/"" to the end of the URL. Proof of Concept for the DGL-5500, DIR-855L and the DIR-835: curl -s http://<IP>/tools_admin.asp/ |awk '/hidden/ && /admin_password_tmp/ && /value/ {print $5}' PoC for the DHP-1565 and DIR-652, the generic 'user' must be added. curl -s http://<IP>/tools_admin.asp/ -u user:|awk '/hidden/ && /admin_password_tmp/ && /value/ {print $5}' ------------------------------------------------------------------------------------------------------------- Cross Site Scripting - CWE - CWE-79: Improper Neutralization of User Input / Return For the file ""apply.cgi"" (""apply_sec.cgi"" on the DGL-5500) the POST param ""action"" suffers from a XSS vulnerability due to improper neutralization of user input / return output. PoC for DIR-855L, DIR-835, DHP-1565 http://<IP>/apply.cgi POST graph_code=X&session_id=123456&login_n=user&login_name=8&action=%3Cbody%3E%3Chtml%3E%3Ch2%3E%3CEMBED%20src%3D%22%3Ctd%20dir%3D%22rtl%22class%3D%22skytext%22width%3D%2277%25%22%3E%3Cmarquee%20%20%20scrollAmount%3D5%20scrollDelay%3D10%20direction%3D%22right%22style%3D%22color%3Ared%3Bfont-weight%3Abold%3B%22%3ESquirrel%20Injection%22%3C%2fh2%3E%3C%2fmarquee%3E%20%3C%2fbody%3E%3C%2fhtml%3E%3C%2ftd%3E%3E&log_pass=&html_response_page=login_pic.asp&tmp_log_pass=&gcode_base64=MTg0MzU%3D HTTP/1.1 For the DGL-5500 http://<IP>/apply_sec.cgi POST graph_code=X&session_id=123456&login_n=user&login_name=8&action=%3Cbody%3E%3Chtml%3E%3Ch2%3E%3CEMBED%20src%3D%22%3Ctd%20dir%3D%22rtl%22class%3D%22skytext%22width%3D%2277%25%22%3E%3Cmarquee%20%20%20scrollAmount%3D5%20scrollDelay%3D10%20direction%3D%22right%22style%3D%22color%3Ared%3Bfont-weight%3Abold%3B%22%3ESquirrel%20Injection%22%3C%2fh2%3E%3C%2fmarquee%3E%20%3C%2fbody%3E%3C%2fhtml%3E%3C%2ftd%3E%3E&log_pass=&html_response_page=login_pic.asp&tmp_log_pass=&gcode_base64=MTg0MzU%3D HTTP/1.1 ------------------------------------------------------------------------------------------------------------- Sensitive Information Disclosure - CWE - CWE-200: Information Exposure The D-Link models DGL-5500, DIR-855L, DIR-835 suffer from a vulnerability which an unauthenticated person can gain access the sensitive files: http://<IP>:8080/hnap.cgi and /HNAP1/ via: curl -s curl -s http://<IP>:8080/HNAP1/ On the DIR-652 and DHP-1565, a user needs authentication first to gain access to these files. But more importantly, an unauthenticated user can browse directly to http://<IP>/cgi/ssi/ which will offer a download of the device's ELF MBS MIPS file. The file contains most of the devices internal working structure and sensitive information. These particular routers use a MSB EM_MIPS Processor and it does contain executable components. The file can be accessed through at least one known cgi file, however there maybe others. Although no known publicly working example exist to my knowledge, unpatched devices are susceptible to injection of malicious code and most likely susceptible to a payload which could deploy a self-replicating worm. ------------------------------------------------------------------------------------------------------------- These items were reported to D-Link on April 20th, and to US Cert on April 21. D-Link does have patches available for all affected models, and it is highly recommended to update the device's firmware as soon as possible. Vendor Links: http://securityadvisories.dlink.com/security/publication.aspx?name=SAP10025 http://securityadvisories.dlink.com/security/ Research Contact - Kyle Lovett May 21, 2014",esv
"SL-M4020ND is a laser printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. SL-M4020ND has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"D-Link DCS is a camera device product. There is a vulnerability in D-Link DCS. Because the 'security.cgi' provided by the D-Link DCS product fails to properly filter the user-submitted input, it can trigger a cross-site request forgery attack. The attacker constructs a malicious URI, entice the user to access, and can perform malicious operations with administrator privileges. The D-Link DCS-900, DCS-2000, and DCS-5300 are prone to a cross-site request-forgery vulnerability. Successful exploits may allow attackers to run privileged commands on the affected device, change configuration, cause denial-of-service conditions, or inject arbitrary script code. Other attacks are also possible. This issue affects D-Link DCS-900, DCS-2000, and DCS-5300",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS 2420 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
The D-LinkDSP-W215 Wi-Fi smart plugin 'my_cgi.cgi' has a remote buffer overflow vulnerability that fails to properly validate user input when the POST request processes values. D-Link DSP-W215 is a Wi-Fi smart socket product from D-Link. A stack-based buffer overflow vulnerability exists in D-Link DSP-W215. An attacker could use this vulnerability to execute arbitrary code in the context of an affected device. It may also cause a denial of service. Failed exploit attempts will likely result in denial-of-service conditions,esv
"SIMATIC S7-1200 is a compact, modular PLC that can complete tasks such as simple logic control, advanced logic control, HMI and network communication. Siemens SIMATIC S7-1200 has a denial of service vulnerability. Attackers can use the vulnerability to send specific commands through the uart interface when the device is started, resulting in a denial of service.",esv
"WideField2 is a PLC programming software developed by Yokogawa Electric Group. WideField2 has a command execution vulnerability, which can be exploited by attackers to gain server permissions.",esv
"Cohu provides the most extensive equipment and service portfolio for back-end semiconductor manufacturing, including one-stop testing and processing equipment, thermal subsystems, test contacts, visual inspection and MEMS test solutions. Cohu IP Camera Control has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"The D-Link DIR-300 is a wireless router device. The D-Link DIR-300 wireless router has a security bypass problem that can be exploited by remote attackers to modify WIFI keys and other configuration settings, and successfully exploit the vulnerability to gain unauthorized access to the application. Successful exploits will lead to other attacks",esv
"MFC-L2700DW series, etc. are all printer products of Brother Company. Many Brother products have unauthorized access vulnerabilities, which can be exploited by attackers to obtain sensitive information.",esv
"Widefield3, also known as Yokogawa PLC programming software, is a multifunctional PLC programming tool. Widefield3 has a logic flaw vulnerability that an attacker can use to reconstruct the protection password of a program block or macro",esv
"Siemens is a leading global technology company. With innovations in the areas of electrification, automation and digitalization, Siemens provides solutions for customers in the fields of power generation and transmission and distribution, infrastructure, industrial automation, drives and software. SIEMENS SIMATIC S7-200 Smart PLC has an authentication bypass vulnerability. An attacker can bypass the identity authentication by falsifying data to arbitrarily alter the value of the PLC register",esv
"NAPro is a PLC programming software developed by Nanda Autotech Jiangsu Co., Ltd. NAPro has a backdoor vulnerability. Attackers can use this vulnerability to log in to the PLC to perform illegal operations",esv
The HP LaserJet 5200 series is a printer from HP China. The HP LaserJet 5200 series printer has a command execution vulnerability. An attacker could use the vulnerability to execute commands through port 9100.,esv
"TP-Link is a well-known supplier of network and communication equipment. Cross-site request forgery and HTML injection vulnerabilities existed on multiple TP-LINK routers because the program failed to properly filter user-supplied input. An attacker can use this to perform certain unauthorized actions, execute arbitrary scripts or HTML code in the browser context, or steal authentication credentials from a cookie. Other attacks are also possible",esv
"DIR-846 is a router of D-Link. The D-Link DIR-846 router has a command execution vulnerability, which can be exploited by an attacker to gain control of the server.",esv
"D-Link DAP-1160 is a dual network port 802.11g 54M wireless bridge, wireless relay, wireless AP. The DCCD is a UDP daemon that listens on the UDP 2003 port of the device. The device can be easily configured through the DCC protocol. Sending the correct formatted UDP data frame, the DCCD daemon will not need to verify the execution of the relevant security operations. Sensitive wireless configuration parameters such as WI-FI SSID, encryption type, key and password fields can be obtained remotely. It is also possible to modify device parameters and configurations, or reboot without having to obtain a WEB administrative password. The D-Link DAP-1160 wireless access point (WAP) is prone to a security-bypass vulnerability. Remote attackers can exploit this issue to bypass security restrictions, access certain administrative functions, alter configuration, or trigger a denial-of-service condition. D-Link DAP-1160 running firmware v120b06, v130b10, and v131b01 are vulnerable",esv
"Siemens SIMATIC S7 series PLC Used in various industrial fields, including energy, water conservancy, oil, natural gas, chemical, building automation, and manufacturing. S7-1200 During firmware update to V2.0.3 It is possible to set the controller to Stop/Detect Status, causing communication errors (for example, by running a network scan to send malformed HTTP flow). Therefore, communication errors occur at S7-1200 Web Server interface that allows the controller to enter Stop/Detect status. In automation applications, Stop/Detect A state is a state defined when an external process is stopped.",esv
"Omron CP1L-EM40DR-D is a programmable logic controller made by Japan’s Omron company. Omron CP1L-EM40DR-D has a denial of service vulnerability, which can be exploited by attackers to cause device denial of service.",esv
"D-Link MPEG4 Viewer is an ActiveX control installed on the D-Link webcam client. The D-Link MPEG4 Viewer ActiveX control does not correctly validate the input passed to the SetFilePath () and SetClientCookie () methods. If a user is tricked into visiting a malicious webpage and transmitting long input parameters to the above method, a heap overflow can be triggered, causing arbitrary instructions to be executed.",esv
"HP Officejet Pro 8600 N911a is a printer from HP Trading (Shanghai) Co., Ltd. HP Officejet Pro 8600 N911a has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"DCS-4622 is a three-megapixel 360-degree fisheye network camera. D-Link DCS-4622 has an information disclosure vulnerability, which can be exploited by attackers to obtain account passwords.",esv
"TP-LINK TL-WR703N is a mini wireless router of China TP-Link. The TP-LINK TL-WR703N router has a denial of service vulnerability. An attacker can send a special data packet to the router's WAN port IP address without having to pass user login authentication, which can cause an HTTP service denial response.",esv
"Tiandi Weiye Technology Co., Ltd. is an Internet of Things company whose main business is the research and development, production and sales of video surveillance products. With ""Horizon as the World"" as its corporate mission, it is a national enterprise technology center and a national and local joint engineering laboratory. There is an information disclosure vulnerability in Tiandiweiye Network Camera, which is due to failure to properly control camera permissions. The attacker directly obtains the system username and password by sending a specific data packet.",esv
"The ASUS RT-N16 and RT-N16R are wireless router devices. ASUS RT-N16 and RT-N16R incorrectly restrict access to users, allowing remote attackers to directly request index.asp scripts, bypass administrator authentication, and gain unauthorized access to the management console.",esv
"Open Handset Alliance Android is prone to a privilege-escalation vulnerability. Successfully exploiting this issue can allow attackers to elevate privileges, leading to a complete compromise of the device.",esv
"D-Link DIR-855L A1, DAP-1533 A1, DIR-862L A1, DIR-835 A1, DIR-615 I3, DIR-825 C1 are all wireless router products of D-Link. There are command execution vulnerabilities in several D-Link routers. An attacker could exploit this vulnerability to gain administrator privileges.",esv
"B2375dnf Mono MFP is a printer from Dell. Dell B2375dnf Mono MFP has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"WideField3 is a PLC programming software developed by Yokogawa Electric Group. WideField3 has a command execution vulnerability, which can be exploited by attackers to execute malicious code.",esv
"D-Link Electronic Equipment (Shanghai) Co., Ltd. provides high-quality network solutions for consumers and enterprises of all sizes. DIR-878 AC1900 MU-MIMO dual-band Gigabit wireless router has a denial of service vulnerability. Attackers can use this vulnerability to send constructed data packets (pointing to a specific destination address, any type of data packet is fine, including TCP/UDP/ICMP) to cause a denial of service on the target router and the router of the upper operator.",esv
"The application did not adequately filter the user-submitted input. Vimicro Vilar IP Camera is a series of network camera products from China Vimicro. An HTML injection vulnerability exists in the Vimicro Vilar IP Camera, which originates from applications that do not adequately filter input submitted by users. An attacker could use this vulnerability to run HTML and script code provided by the attacker in the context of an affected browser, steal cookie-based authentication, or control how the site is presented to users. There are vulnerabilities in Vimicro Corp IP-001A 1.1.0.32, other versions may also be affected. Other attacks are also possible",esv
"Brickcom Corporation (Brickcom Corporation) is composed of a research and development team with rich experience in the surveillance industry, and develops digital surveillance products with advanced technology. Including millions of video network cameras, wireless network cameras, video servers, 3G video transmission (NVR) embedded network hard disk video recorders, CMS client platform systems, etc. The VD-130Ae camera of BRICS Communication Technology Co., Ltd. has a weak password vulnerability. Attackers can use the vulnerability to obtain sensitive information.",esv
D-Link DIR-110 is a router with a transmission rate of 10/100Mbps. The DIRCOM router DIR-110 has a command execution vulnerability. Attackers can use the vulnerability to gain router permissions.,esv
"D-Link DWR-932B LTE is a wireless router. D-Link DWR-932B LTE router UDP 39889 port has a backdoor vulnerability. Because the string ""HELODBG"" can be sent to UDP port 39889 as a hard-coded command, an attacker could exploit the vulnerability to launch a Telnet with root permissions on the router without any authentication to obtain router control permissions.",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS P1214-E Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"TL-IPC223, etc. are all network camera products of Prolink Technology Co., Ltd. Many products of Prolink Technology Co., Ltd. have weak password vulnerabilities, which can be exploited by attackers to obtain sensitive information.",esv
"C10S0R (-e) PLC is a product in the programmable logic controller (PLC) series of Xiamen Haiwei Technology Co., Ltd. Haiwell C10S0R (-e) PLC has an arbitrary program to clear the loophole. An attacker can construct a specific network packet without authorization and use the loophole to clear the PLC program",esv
"TP-LINK TL-WR840N is a wireless router with 13 channels and supports VPN function. TP-LINK WR840N has a weak password vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"TP-Link TD-W8951ND is a wireless router product. TP-LINK TD-W8951ND has weak password leakage. , Attackers use the vulnerability to obtain sensitive information.",esv
"X2Cloud Cloud Gateway is a cloud gateway product of Shanghai Xunrao Company. After the gateway collects data, it stores the data to the cloud platform, which sends data out through Modbus TCP interface or its own web interface. Shanghai Xunrao X2Cloud Cloud Gateway Denial of Service Vulnerability. Successful exploitation by a remote attacker can cause the Cloud Gateway to denial of service.",esv
"Axis is an IT company that specializes in providing network video solutions. Axis 2100 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Schneider Electric M340 PLC is a modular universal controller for the manufacturing industry from Schneider. Is widely used in tobacco, petrochemical, water and other important industrial control sites. Zh Schneider Electric M340 PLC CPU has a denial of service vulnerability. Allows attackers to exploit vulnerabilities and quickly send a large number of specific data packets to any port of the host, rendering the host unresponsive and causing a denial of service attack",esv
"C10S0R (-e) PLC is a product in the programmable logic controller (PLC) series of Xiamen Haiwei Technology Co., Ltd. Haiwell C10S0R (-e) PLC has an arbitrary memory tampering vulnerability. An attacker can construct specific network packets without authorization and use the vulnerability to control the output of the PLC. PLC Output",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS M1103 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
140NOE77101 is an Ethernet communication module for Schneider's Quantum series PLC. The Schneider 140NOE77101 Ethernet module MODBUS protocol has a denial of service vulnerability. An attacker can use this vulnerability to deny service to the server,esv
"AM600 is a medium-sized programmable logic controller (PLC) designed with a modular structure. Suzhou Inovance Technology Co., Ltd. AM600 has a buffer overflow vulnerability. The attacker sent malformed Modbus data packets, causing abnormalities inside the PLC and crashing the program.",esv
"SCX-8123 is a multifunction printer of Samsung (China) Investment Co., Ltd. Samsung (China) Investment Co., Ltd. SCX-8123 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
